	Sample_14456	Sample_18636	Sample_18637	Sample_20028	Sample_22793	Sample_25572	Sample_25573	Sample_26984	Sample_26985	Sample_501
AL121796.1	4.64467773688603	4.71266581535512	4.54327692436354	4.76848463644917	4.92782807866196	4.64978798238674	4.84628997091283	4.64357622529893	4.84864966353871	5.02697945778901
AL121809.1	4.02828468848984	3.99045323071925	4.05590939737935	4.11283223744692	4.09550568391604	3.94367445188529	4.27176754395235	4.11880229460795	4.11692799740274	4.05879219918612
AL121821.1	4.95087313594886	4.87375905268366	4.73928705634885	4.71087439075497	4.99274746800021	5.03770211900583	5.04510697941501	4.74353167196432	5.17707546887531	5.00869541834453
AL121832.2	5.36779307278927	5.50548791979826	5.68005816330619	4.87364283709851	5.66803824974	5.39064091370229	5.46045436253748	5.73885146875942	5.72250125071052	5.69152930365828
AL121890.1	3.74998668432273	3.62921761513719	3.72165325526334	3.71136290009978	3.77005059238908	3.91252573113857	3.61974266124475	3.55651925492869	3.84959522955132	3.8087631550076
AL121894.2	3.58425542024061	3.62076860538336	3.36628008477371	3.40822621164816	3.58333599159272	3.40058203461798	3.45321703250907	3.41430578083823	3.48800748948289	3.58202614934765
AL121899.1	4.8746621938129	5.08890388045449	4.74719296638361	5.03646245397623	4.97553525450621	4.88318485754094	5.03389373995381	4.8381381948615	4.96235552998847	5.04333501749511
AL121900.1	4.9285935645253	4.73247310224605	4.51143567071868	4.66312917297539	4.73646317690842	4.7603368710359	4.8497427895219	4.65765209778628	4.6430322379231	4.81071863508378
AL121916.1	8.58740836720274	8.51591830496761	8.94238021297819	8.57482601615143	8.674686364942	8.74088733252516	8.69622499956921	8.54796671922559	8.5814464202951	8.56815902352407
AL121928.1	5.69075098614774	5.45857727152097	5.28444706449093	5.43731640259491	5.83472168394628	5.60045477115198	5.64436980689431	5.48271701400128	5.54031004332125	5.72766381931674
AL121929.2	5.55724474908464	5.62888626445548	5.4111164081641	5.54388514858654	5.70701672587357	5.33675777361904	5.59954947896247	5.8378123971331	5.30167044816874	5.70609431428017
AL121970.1	4.09473442177216	4.28904273938302	4.01500892838356	4.66127182844375	4.58373180534793	4.25794759333557	4.18750990594291	4.58821148383244	4.04914284940547	4.26831056610823
AL121974.1	3.94753445172346	3.93773188619965	3.9846353860158	4.09068072886018	3.90039406839156	3.81202652207215	4.16214046680189	3.89572193587837	4.41190438941156	4.00721616101493
AL121985.1	7.09906873312811	7.11997305404421	6.98342367688151	7.40940694212716	6.7355562828075	6.86408115166298	6.99035610904695	6.81875050131437	6.82020285945812	6.91264752080675
AL121990.1	5.46602942494699	4.89156700783351	5.01159723907559	5.0834975900567	5.43214220615366	5.1245869849292	5.30352635839749	5.20897184057852	5.20120460050445	5.23978427804713
AL121992.3	4.14615426180101	3.88141928098009	4.8342280089992	4.51382790424051	4.32997390913741	4.35858107028611	4.37299536456202	5.23948840623351	4.55590640456064	4.11273177900137
AL121994.1	9.45968963896032	9.93297272150653	9.58236386784973	10.6254455972059	10.10811354452	9.93012078903234	10.1200560411136	9.88898126261713	9.8259482192699	9.5741039568488
AL122019.1	3.21976152048677	3.22961668465471	3.12363607527087	3.09372066796245	3.34560672712855	3.26006973480382	3.3266757700772	3.16292868894783	3.35368025317048	3.11321165632998
AL122035.2	4.21596084302729	4.14714796208227	4.42793864065804	4.4213800351009	4.90282311726025	4.03629832567317	5.20084413594435	4.23239632280131	4.5719548650993	3.8998191295372
AL122058.1	3.41211226773805	3.30695899945955	3.29693242559681	3.57652282935724	3.51932574876302	3.31865702689696	3.28197542160569	3.48503787495887	3.23210724882769	3.43397434296823
AL132656.4	3.89036605350816	4.2268372554608	4.446670086102	3.85698581832545	3.82419092354981	3.93761675634971	4.093570406475	4.74347017477196	4.21168174215342	3.95078592651588
AL132780.2	4.23123146827462	4.25164049920877	4.48724251910797	4.25687172358795	4.11505657251862	4.29518900227005	4.40975534637528	4.06840388870455	4.1942003489943	4.12208006835532
AL132780.4	5.65071018355301	5.61761565036554	5.62324346325209	5.29046589802461	5.87509388703087	5.57728997697095	5.74207596191948	5.52508106894803	5.84113852279661	5.75935564164512
AL132780.5	3.29054289441618	3.45699617332082	3.24645611996036	3.24081672315193	3.1711365923212	3.28369492706997	3.46975862946479	3.34813550744469	3.30240941387751	3.23188519230857
AL132822.1	5.38207989784144	5.19412561162462	5.14669376809658	4.61407877510514	4.91027392477452	5.25885840532258	5.21448676523713	5.08864736563879	5.41468083286162	5.3397311447892
AL132857.3	3.73842157969239	3.74841863346491	3.75436208604158	3.91158149379657	4.22966711099813	3.85425133335234	3.60674061640541	3.88793391680066	3.66818324021284	3.66206355068968
AL132989.1	5.75613132453725	5.99057573602535	6.07743227404967	6.38526357711993	5.77296584251596	5.68158996310859	5.92284762864268	6.5827165527448	6.4229580429277	5.93006286062267
AL133215.2	3.88973844259636	3.7734030661561	4.12890312889182	3.90913263119114	4.06954009919324	4.11310489760984	4.1281077429688	3.95678636267789	4.11981340030977	4.02401191799119
AL133215.3	4.25293383082909	4.27092959870181	4.17444947021729	4.39256378814532	4.36526740163967	4.23346672648632	4.45861179302328	4.09012128608851	4.03337372791315	4.24610180881094
AL133243.4	3.95722144978096	3.85413844852073	3.77793655271827	3.83176338814941	3.90314392698404	3.83179564779995	3.8068027603613	3.82543998210593	3.74247354349473	3.93172526418843
AL133279.3	4.06623282142886	3.87481249791082	3.99402611562844	4.17521848659535	3.996198459088	4.12247620779637	3.96025141892928	3.86990193782036	4.31463854865697	3.91341776050799
AL133297.2	3.81013430817864	3.80146789888537	3.75246576326609	4.08013309850872	3.68696616844909	3.64584523973282	3.71026717429458	3.76187611628923	3.63055193322249	3.5830561684103
AL133319.1	3.59241811872484	3.64433585722378	3.6659136875031	3.62202581964645	3.91416515422585	3.70346838231626	3.81264244668813	3.93943162039007	3.6688150912587	3.86597979370978
AL133320.1	4.0491671573863	4.19535577282157	4.21382174385366	4.17894548442338	4.09479387493642	4.21583413488465	4.08561308264268	4.65104139447209	4.34314011650182	4.16466603974083
AL133351.1	3.62468112171994	3.44060228839318	3.64727675681424	3.52186699665858	3.8200781758885	3.77086161883011	3.69793804881893	3.61412694862259	3.36762733924695	3.59131849941249
AL133355.1	5.603694825243	5.35005337189517	5.27908632291178	5.66176700254482	5.92379765937595	5.78297189877927	5.44137732658501	5.70585938317155	5.2845099299402	5.50124693464966
AL133371.1	4.63852054995196	4.62613726234816	4.59816452151276	4.59299449243699	4.58640151447624	4.92463895636442	4.57198247848291	4.75754556877369	4.48871438692144	4.43002533776611
AL133372.2	3.87310127259133	3.96076842651367	4.03840119259406	4.22524958603929	4.11478576031192	4.15143324000271	4.09713643593288	3.9470354759431	4.12058238377274	3.89551547909696
AL133399.1	4.4499454551	4.27847573440257	4.39608036382539	4.3787719163246	4.40883333304331	4.45551136051	4.20809063127383	4.63417242427965	4.45281648512632	4.34951785766102
AL133410.1	4.1875957340885	4.37855726342597	4.39937466840054	3.95088189866567	4.01564755427526	3.95041567756079	4.02265592096078	5.11243879373138	4.59627961602705	3.75615807335967
AL133457.1	2.85794384577406	3.12062043578313	2.8473955442253	2.93236569633786	3.07444009790679	3.0753374097082	2.94426525930504	3.01295537928766	3.04441669478515	2.86925065335859
AL133464.1	4.23613443491194	4.02706912898876	4.47860015129161	4.00466930634918	4.35895049943629	4.27985318668062	4.24455474813982	3.90618580556779	4.17529823627873	4.29944938695162
AL133481.3	5.38433680421185	5.4670328590099	5.47066513006425	5.13649843362021	5.53806452179779	5.29610682495372	5.24876541340482	5.26097796402303	5.14645985523363	5.32907896479398
AL133492.1	4.65875177279157	4.1960862215585	4.49847072483934	4.48772529185081	4.60565559200474	4.44992778159429	4.53046585335524	4.32486612368997	4.28214744903034	4.41763945508509
AL133499.1	3.67370466107055	3.88580535691638	3.57244034693177	3.87101908713103	3.74875333103536	3.77703417695911	3.90826297568923	3.71408598201708	3.68645774359384	3.72297244854585
AL135744.1	4.51587887915569	4.9391755562191	4.63448123183793	4.79150761184401	4.90999642075766	4.81423582287631	4.86859815976137	4.92209918958804	4.6066337394252	4.56399646821386
AL135818.2	4.38936890643321	4.18319787801154	4.24659357363694	4.57563499427997	4.49621850725076	4.37183479542283	4.20260517146396	4.7206586442074	4.15921971767351	4.08294680229718
AL135901.1	7.21074850192691	6.82043582493671	6.88001842067274	6.95256759377049	7.11419420899567	7.1868866731017	7.02717322540431	7.10908112799511	6.99484217050417	7.34041249915497
AL135905.2	3.78080199645921	3.33014213219304	3.75862522568554	3.81932404822658	3.60960200783912	3.60329561808374	3.476012065804	3.42601544710948	3.49152311308749	3.65084175386294
AL135908.1	3.21196436093678	3.59452145416424	3.67383660998457	3.43336878104544	3.51707474433412	3.35282817233627	3.52458055448213	3.55918027118552	3.35675686614189	3.39736741370164
AL135960.1	3.66450858459944	3.6864903794057	3.63050885658476	3.42887536277791	3.58510356082719	3.73490020530529	3.81045936700914	3.81896752112024	3.4930009264691	3.62536417913473
AL135999.1	6.14323503628838	5.98337681378348	5.99373800660855	6.0611414518605	6.10309381443762	6.0267304908386	6.07365315921349	5.81573866346991	6.01712844664195	6.24650679292933
AL136038.3	4.24710474843674	3.66259282701216	3.8421954798228	4.17568027432434	3.59852415900858	4.10583209217462	3.72942311052176	3.92018481347099	3.68727290398317	3.70892225521942
AL136040.1	4.49988881265209	4.65477650686412	4.34850422741487	4.75347223122433	4.76486802405818	4.78961607911885	4.89726024021053	4.8737598932671	4.46115119872816	4.88670114147967
AL136040.2	3.31053652692733	3.38752797964075	3.37586688988724	3.37029357436365	3.32547450569853	3.29145979940084	3.38964031749383	3.5105725895654	3.51932909593187	3.33210408721016
AL136140.2	5.07569030543461	5.19423211165711	5.03308867526783	5.06003515777703	5.39640878114131	5.31075703627105	5.0945696895453	4.99605939599078	5.1013406028646	5.08807781319662
AL136164.3	3.4877802319089	3.31082418905173	3.41119868091892	3.51264163495026	3.32409707541092	3.43449609235455	3.31987956555	3.30377405678188	3.49107136285794	3.47285757108359
AL136226.1	11.0094306881244	10.9891221280326	10.9515557615036	11.1072882297162	11.2105777604293	11.1381769185154	10.9886860518891	11.1995385789673	11.4242808634311	10.6871057610204
AL136309.2	3.81157345188844	3.84235678344292	3.86016166116444	3.98156905460253	3.80608228647773	4.07569390589659	3.89626777612166	4.19417589411204	3.89637423878933	4.11651830986612
AL136309.4	3.1662387521054	3.2855443864317	3.37414925126798	3.42021942356212	3.49007554276633	3.19846911478788	3.17902891377282	3.29968472582789	3.15398363830029	3.34615153720803
AL136311.1	3.58687933522906	3.420205326486	3.61599899306585	3.59403367883353	3.60806820574651	3.29293085388142	3.57505880573438	3.29544852899039	3.44685444465243	3.25305987406668
AL136379.1	6.08332327305949	5.95195657629919	5.91942726744827	6.24368308631537	6.41983817893848	6.35572240574396	6.07840873482885	6.24008591869706	6.00257021273023	6.02523578325482
AL136439.1	4.57850797944451	4.70175386006211	4.64109375335496	4.75556520826678	4.86760122958526	4.79814613301457	4.52784125613661	4.65584391769515	4.66988520830631	4.78498211472558
AL136526.1	3.86413044061362	3.98942403134133	3.79939209375815	3.85874486155423	3.98181488768774	4.08411030050117	3.79916985095189	3.969310693109	3.97291794492493	4.05304626778476
AL136537.2	4.44172349583564	4.15117756930654	3.9051524012619	4.21364209525442	4.40744924315214	4.32323663165026	4.43073077193403	4.38439201657371	4.26738660175582	4.61508628183661
AL136964.1	3.29138455096615	3.35438141852632	3.31024825815311	3.38819325569847	3.40182613723784	3.2670938059996	3.33876391017637	3.35757857534221	3.47213231468917	3.44563699193712
AL136967.1	7.02504988699513	6.50814093643485	6.77171059314876	6.4324551289762	7.34758913882768	7.04462290157041	7.1331699095243	6.87661692932497	6.87152982942089	6.79933295318821
AL136984.1	3.61148614077893	3.6590960335894	3.75117615490519	3.45459356551595	3.81272410550604	3.75861222558517	3.78254643182836	3.82924280313613	3.7628169379773	3.63409208772976
AL137003.1	5.4969120559879	4.74673642343318	5.22746791366182	5.44194426300311	4.87759225217946	5.12597590994791	4.61923444053158	4.90512170306734	4.63960405009791	5.23833497113809
AL137003.2	5.25945167042879	4.74980525215812	4.61829130114375	4.63049762585341	4.58159601148174	4.66110219199924	4.31042655025792	5.27640109796399	4.78106405327618	5.03406279205389
AL137005.1	4.56399806575821	4.58917859013722	4.54994018057239	4.34311016890066	4.5429527537138	4.73649629710177	4.94920338907498	4.32095191389514	4.48989608317199	4.59245657906837
AL137026.1	4.05951607413898	4.06627902298206	4.03557693209772	3.96590574718774	3.99502265872414	4.14235937145034	4.09491778788764	4.08226151342054	4.03714964013242	4.23154477947994
AL137060.1	4.14207725201911	4.00385683232596	3.88141685198075	4.30887138066695	4.17479691389858	4.2862589395393	4.00246097238974	4.3671216031811	4.16209353901639	4.39626010305974
AL137141.1	3.10457374408355	3.09242953817966	3.25569202235789	2.98129342790959	3.18572923251775	3.23484998767877	3.41980557353417	3.19067582243394	3.29993272139886	3.20907140265708
AL137145.1	3.79411925416837	3.51448453236488	3.98206151099385	3.91026407143578	3.44445440918185	3.83067165207462	3.7108115659465	3.52282039475786	3.73050439424356	3.55716513595044
AL137220.1	4.6554769447339	4.40760599445946	4.48790147912292	4.30072739826576	4.55102114319022	4.72642855539182	4.52817503528285	4.80046236724154	4.41679490637043	4.69753654662894
AL137224.1	4.57444222794773	4.62441296423728	4.63833914383836	4.58614740315698	4.96268669051022	4.55971344720996	4.68364999273296	4.32324720418016	4.37399679195116	4.52150169716656
AL137244.1	5.71121743088527	5.88889117962924	5.34543160514481	5.61874405398319	5.86947137232797	5.50301955753811	5.64826266063954	5.91452476613043	5.83099583833686	5.74046558041136
AL137246.1	3.30896425189944	3.07436610524761	3.19287512452762	3.15662232699571	3.23255074588437	3.15952554391315	3.22338517741938	3.167853443609	3.24987897481225	3.22758202185194
AL137784.2	3.74579497995043	3.82474712142172	3.74502986175307	3.59305178692226	3.84842742813276	3.85010440561921	3.70322889942774	3.88607251719952	3.88729578661553	3.82812294151808
AL137786.1	4.0089037598312	3.97696435586137	4.08743245953467	3.86131738202154	4.14040532985235	4.09548663952429	4.28702192226471	3.78731438414709	4.17146484044668	3.91546440852976
AL137796.1	4.33077414141713	4.33987868186424	4.47220449619588	4.14008625497351	4.26022065541128	4.1770650013388	4.24253034668083	4.42992097752459	4.12487137614855	4.26294298608672
AL137918.1	3.07192931309219	3.07658587762421	3.10389629696945	2.97556419325195	3.01658805326991	3.08664986489087	3.09973484898124	3.04592968662527	3.01931049053471	3.03898471129877
AL138478.1	5.16956927033472	5.5616240799804	5.32295050461426	5.58662267411259	5.61535486446993	5.14892219616003	5.27689107321814	5.03650796077937	5.47432634865023	5.57705997764426
AL138688.1	3.70603709625143	3.503418086359	3.63106143835757	3.81144715143111	3.66697741500991	3.64653568460147	3.47426901047822	3.87413910075499	3.69621565199119	3.56891604202507
AL138690.1	3.23217816055931	3.17582619320833	3.12317726220036	3.08568612345146	3.10746917186371	3.07792870722894	3.30539655191356	3.15516435280815	3.18926378311223	3.20290217097739
AL138724.1	4.30959916806034	4.38492712930197	4.99833552174415	4.78178363448288	5.05099840765038	4.57608677935852	4.66125333122799	4.71950526305662	4.37892589718745	4.60520081601365
AL138733.2	4.2734837552009	4.34201017838585	4.34250913409153	4.02960467480765	4.33614509780325	4.2847761791604	4.25681341141608	4.1690897953216	4.48888600769094	4.31066237473522
AL138737.1	3.91531818206562	3.97601534751575	3.8320102954249	3.75173347224941	4.08167077429465	3.83963121114723	3.92458049466341	3.71014964878916	3.81953385026268	4.14462228501661
AL138756.1	5.09520377364522	6.59951975948186	5.48161732986299	4.89958430243867	4.46481989810359	5.04852592414484	4.7922979000563	5.57988141739789	5.64810334180281	5.39630863231084
AL138775.1	3.32297514767445	3.32847004701279	3.251216298557	3.37567587129582	3.46210001120497	3.27151870836546	3.24167855363239	3.15976125435967	3.25937571991911	3.37057541965626
