	Sample_15843	Sample_21410	Sample_21411	Sample_21412	Sample_22794	Sample_3247	Sample_502	Sample_6076	Sample_7459	Sample_8880
CDC42EP5	3.26110958719926	3.05522760862414	3.2765520323654	3.03281718302677	3.16831585560469	2.97718010294954	3.04011350444147	3.00843402317685	3.06733365940527	3.17125179567336
CDC42SE1	7.68260463205497	8.46529029025983	7.98903992802049	8.0817042037103	7.84175296304394	8.11111023761499	8.03176390473965	8.13117288142516	7.80655671484009	8.15173387423989
CDC42SE2	10.1929428989826	9.37312858559244	9.41981456261623	9.52803545712411	9.25569535772351	9.11720676591554	9.49114143871018	9.77253580181048	9.74344151812673	9.95556518618229
CDC45	4.50621619132165	6.43399459359267	5.48565567603131	4.9816826753767	5.02700004721506	5.24390349673499	5.34368114551465	5.77441082440336	5.63952875923268	4.87975728702145
CDC5L	7.07795262386681	7.23522682963836	7.19111337237014	7.16852369398298	7.32343736094401	7.29312948307211	7.15418621905225	7.19506931375511	7.29664937697006	7.28472931434978
CDC6	3.84630302946014	4.98772461988213	4.0462386097756	3.8407809318995	3.96567564042303	4.12330133477594	4.10635660675509	4.34310206892038	4.16443591973412	4.00286041127112
CDC7	6.36794945826531	8.03147332937763	6.3142232495443	7.01943142084584	7.10691644821078	7.51160516374692	7.38630788199491	6.77220093952795	6.47084948072459	6.27028937225701
CDC73	6.89835124637762	7.09889286337116	6.91691302635401	7.00572929145127	7.05935925488055	7.18651298743947	6.86130563157377	6.7357785909568	6.8301969089028	6.77770173077047
CDCA2	4.93806500832631	5.90935610467121	4.73929640533936	5.11097062129419	4.88115055593419	4.68348944240924	5.17700239928193	5.37612436976971	5.09213669760321	4.55449800207728
CDCA3	4.9043387962481	6.09064883654256	5.53287880441868	5.93255773832871	5.55825839064057	5.51020074323558	5.8492790809549	6.06217303203076	5.87171169786173	5.40698266486651
CDCA4	7.48139398105089	7.50482563708949	7.44576167911878	7.37818085041517	7.47855838213977	7.6504870900842	7.45189569337279	7.52083356383337	7.54976217311617	7.45023831671089
CDCA5	5.38086384208716	6.49465387146192	5.97454067007031	6.28439076705954	5.85372608097258	6.16395831293809	6.20191502793432	6.56342680316985	6.46757067823569	5.56588539905138
CDCA7	5.24074710232271	7.95860535146287	6.2855117721633	5.83731033931979	5.98599664477271	5.38878343469945	6.11087564455817	6.20885358201095	6.37437759258943	5.83955399669051
CDCA7L	6.61912685370395	7.20241893044495	7.15047099187069	7.40367152237336	6.02003046995503	7.993251447149	6.10107104300537	6.17392488975931	5.91616176608702	5.5961677006727
CDCA8	5.54896630880244	6.61171199611883	6.13591092022373	6.12936319366777	5.86841208287558	6.02664838074806	6.11157045135043	6.36968498171599	6.05761237206269	5.82849530687439
CDCP1	4.32003374238986	4.55718225510428	4.46124288063693	4.42399030582137	4.43521456270612	4.34451604910941	4.3885657788197	4.46947382956339	4.45473684997483	4.55818183941692
CDH1	3.48024131947991	3.88253933132985	3.55507441776832	3.72202671537881	3.67483982816212	3.41562289129639	3.59782398014324	3.56968459251581	3.68596643613126	4.22582613463222
CDH10	4.02825562377767	3.945195994726	3.9147691937604	3.73926077450229	3.87617542927964	3.65159526572534	3.92597193984901	3.77655041763899	4.14603702510846	3.84315375613498
CDH11	3.95936597658097	3.88721991753817	3.96427924523889	3.92174442856373	4.02949297141463	3.79712667838072	4.06709702031114	3.97388959311885	4.04146269155783	3.92606039437021
CDH12	3.25619840249774	3.36992494720211	3.51933101739775	3.38111775434954	3.48479312133738	3.30548294642976	3.31380218108759	3.37099083564216	3.57624758290641	3.30713138397357
CDH15	5.01761463636687	4.76537744854947	4.71814594439527	5.09282525214195	4.96989338135482	4.88710613614496	5.1962136334557	4.84246611068281	5.04644327168377	4.87934430068639
CDH16	5.20386540851416	4.93074011858994	4.70589406434716	4.59611873920823	4.47194477449303	4.97923006734011	4.84473282259467	4.78242522488635	4.15853463239641	4.77655096951336
CDH17	4.43208774760769	4.09458474109415	4.33886832822258	3.98825104110361	4.19501087711675	4.19178103755082	4.30146682179145	4.30955037028027	4.57168011826853	4.13825223948054
CDH18	4.2774774991311	4.44101814581125	4.50327370012283	4.53687715441501	4.53000953891614	4.24246247936348	4.56555820637642	4.75407819239871	4.28838844117723	4.58296477536438
CDH19	3.94465485955457	3.75351119391479	3.75343895670995	3.70388786244281	3.75190111261366	3.70000656650265	3.65795175332945	3.77111276536662	3.86252748095231	3.80981704924538
CDH2	5.22022640460982	5.20544589964408	5.73195448106548	5.14255774560724	5.10549898389941	6.18141649806564	5.23495618968045	5.20770161626177	5.14302995016805	4.9943372216186
CDH20	3.5985532414716	3.55013234712849	3.62435358067375	3.59963598493022	3.61479697706079	3.54192611035685	3.40385679025038	3.53039944036353	3.49371584881077	3.25692378678468
CDH22	6.77241316901056	6.79098985861011	6.7651670496185	6.72014639960781	6.88673772314262	6.75871900771877	6.84632432083183	6.62485781463797	7.0196498528499	6.80174812010759
CDH23	4.93931530654205	4.59250166380847	4.61544730218648	4.6772363076234	4.53292793901956	4.48161341252241	4.67606911741352	4.68952846899173	4.58173565016201	4.80329266314891
CDH24	6.65852910908546	6.69266629163874	6.70974962226602	6.57987363316851	6.66198084282555	6.50614097269853	6.75782587063118	6.40585988201606	6.9926921241624	6.76074627241558
CDH26	4.05067926535788	3.90541562949627	4.12232769864212	4.13806042916832	4.09386994057458	4.08761299866467	4.23094432916078	4.12343664376819	4.12175311170642	4.15655222026108
CDH3	5.35426082541883	5.22227889497279	4.98776085071579	5.28902664974114	5.3095107116215	4.96826767126989	5.12255246413304	5.28604726233978	5.43575948868116	5.38509501070677
CDH4	4.42599315539301	4.50062786909284	4.6512477309965	4.59651881799931	4.53966930891139	4.31486574768974	4.51147531514389	4.45935572476085	4.63345085120469	4.4410264542041
CDH5	3.62285775890034	3.74127401237588	3.40094079236858	3.65330235893602	3.47918014877891	3.3945955198468	3.40242101566791	3.31666457724009	3.51676055765332	3.49905955193922
CDH6	4.17117714307006	4.15303805466327	4.17414914443307	4.21454627204768	4.18353874371238	4.17945721832564	4.20469322310354	4.18949900956703	4.31218378683894	4.30464755398971
CDH7	3.714953262141	3.79889689691639	3.84742214257981	3.68759573505936	3.73041995960779	3.68910427076837	3.79582360124167	3.83350705946038	3.7618036901001	3.7040348644057
CDH8	3.61436317379108	3.48732616874429	3.58860289346555	3.61678763664113	3.5725905810041	3.48247189700943	3.54415326467308	3.55266109072709	3.62617626957405	3.57888058970797
CDH9	3.5610137706259	3.4441208454321	5.19491074908021	3.59619001708165	3.61640019770529	4.29283543245687	3.57056110708865	3.5763413351783	3.62809247120988	3.57382686088826
CDHR1	4.26149960755002	4.25045953776754	4.21675623701915	4.50617130792767	4.04121115742036	4.31498964151173	4.47704371711831	4.29006502179332	4.42094028154256	4.43646594844929
CDHR2	4.41757692731933	4.91703145886501	4.95747559531264	4.81524183906205	4.95940339287097	4.9255463386555	5.12753696108899	4.84275727484649	5.13317126249826	4.95956957021497
CDHR3	4.30463291965557	4.08483849045785	4.17619218210008	4.07334138823326	4.51900639850146	4.1709359925419	4.36044288383663	3.81923985768565	4.49050802792648	4.40864819260882
CDHR5	4.26162455082785	4.27279344509635	4.40676997343848	4.41472373838195	4.14025002014961	4.2261981047378	4.25380007114226	4.32290899204172	4.20867268649379	4.16500950148293
CDIP1	6.44336937416668	6.26299272066535	6.59804501127845	6.51406576559017	6.45161709546593	6.27261929714913	6.50274855980036	6.34756288529811	6.26912019308697	6.43986039074434
CDIPT	10.2927792863563	10.1427291981072	10.1902839740819	10.2107073387671	10.1518693593344	10.2234701405528	10.2191344262983	10.3028898848848	10.1717559769591	10.1492805915653
CDIPT-AS1	5.31655325810903	5.2385927578105	5.39042287934097	5.6794323726046	5.43176841766693	5.53813079291557	5.46141080966076	5.23479396033155	5.59218229155928	5.52153360255959
CDK1	4.61385679869837	6.92120792469482	5.37172190777132	5.76328347253634	4.95118643681005	5.23323667513516	5.5388500122199	5.83178855742793	5.59762619816571	4.62758185460801
CDK10	7.08101589088936	6.93809362093582	6.92098899320144	7.01668113533907	6.84004174274544	6.934269208503	6.96776743749588	6.79048908399858	6.9427349008428	7.12790787738815
CDK12	6.37667428318427	6.47042630136396	6.24870001862482	6.28796671776669	6.33965872245392	6.47260506725563	6.18397633345242	6.12242107846042	6.29569244867729	6.4054435314511
CDK13	8.29228246424236	8.42300555507701	8.3077888750984	8.29511512821079	8.38408064847876	8.60503425880028	8.25653561621641	8.06072850370474	8.18076758820854	8.56494749047297
CDK14	4.33199447363217	4.16265217613509	4.50974501915638	4.33586082485758	4.49056314037201	4.71672373300728	4.15795568147998	4.24312093348515	4.62212399394009	4.00041599194434
CDK15	5.29520275291791	5.24473828972835	5.36787894368207	5.4572283468678	5.27966013896637	5.28868560010481	5.12074407204615	5.38378695645096	5.50073252542536	5.21820941644097
CDK16	6.50504941177041	6.1599320892509	6.35053248626798	6.06551230133141	6.11654803400628	6.14209794749665	6.28997056532665	6.2997230757278	6.16480248635736	6.22938601591401
CDK17	8.49747825301115	8.09091519346753	7.82361924531206	8.07502781256371	8.19918662872007	8.09150445358754	8.02595001131749	7.67023297387937	8.24393337838338	7.66755003229816
CDK18	4.33004051023786	4.59002336344894	4.94992371157345	4.82634007148114	4.91556575643253	4.96291281996573	4.56408964328649	4.73712896363028	4.91120135219601	4.56995647974981
CDK19	6.58586079008018	6.67661925698043	6.9150092689613	6.42026843316398	6.59557779045817	6.94250571176276	6.63377495324637	6.82107205979887	6.61548094403411	6.67814422485495
CDK2	6.46559003302526	6.31387399188197	6.05989613075246	6.2913608591157	6.22257864603342	6.27265145555737	6.1061292163699	6.04782262193462	6.24212795222994	6.28960378620091
CDK20	6.15131594306137	5.7216121488091	6.00531678718766	5.94196887542327	5.97005613040063	5.63012709505044	6.04548189583877	5.72221566894242	5.87512122705142	5.95031539375525
CDK2AP2	7.50547954289344	7.75718733865029	7.79555378461973	7.46627479235728	7.66672584244894	7.9080107158506	7.89147525716557	8.22856840255522	7.72404677317386	8.06196269958103
CDK5	6.42398622516621	6.54338462271389	6.59563096233274	6.31362469876007	6.43541655663464	6.18632306953059	6.46708331426082	6.70020660094886	6.39931205810789	6.1225034935598
CDK5R1	5.79863187938808	4.57986589973716	4.95648364168772	5.26775903946126	4.82887549131537	4.6133491990621	4.98574476890246	4.56822375823004	4.22365791329066	4.79228430159035
CDK5R2	4.34763709158686	4.28995699278587	4.41499764503688	4.41286175124087	4.60294108935591	4.41643527783593	4.64947964500452	4.21066655168869	4.48674519788088	4.72399102166457
CDK5RAP1	8.08387196160225	8.11055644893344	7.90734352242549	8.13655840938511	8.12157306539665	7.89923532194335	8.02431858535287	8.04474720395852	8.00977662970078	7.95824407263381
CDK5RAP2	6.80436911494158	6.44245530686335	6.45936436158264	6.44801098528747	6.4495010057384	6.53274437311243	6.48507165613423	6.41787604111978	6.62789277510931	6.45403777205659
CDK6	6.38053029048781	7.09237431798782	7.32541534411828	6.96595142093205	6.48986296395318	7.7770056506756	6.25806162747177	6.62464181768288	6.94760318952019	6.53971316462233
CDK8	6.72037964772253	6.59679355036679	6.66176838733634	6.65642721744408	6.65608358491487	6.78074005176323	6.52447942723004	6.67313974858816	6.44292695757254	6.76040283844751
CDK9	6.00412184032976	5.71979268628882	6.10156215334079	5.94170164952886	5.89597381391341	6.05889531480342	5.94237544844401	5.97860269558143	5.88757738865056	6.12151939257326
CDKAL1	4.40009501763216	4.64200257441189	4.13144465429085	4.20374513265465	5.10011152537477	5.04565886314087	4.29930274485278	4.6323192627522	5.13072742542715	4.72372298623922
CDKL1	4.39813548293315	4.4212222170022	4.54808715884053	4.48332563448996	4.63141006747725	4.60542927865136	4.47613093577547	4.48938393728765	4.67295097038656	4.51529216012143
CDKL2	4.93529746109226	4.47051432121956	4.75700177768082	4.42255764341344	4.52080840578472	4.47923143321559	4.61355508160868	4.49122415538801	4.49728964881769	4.53143837769918
CDKL3	3.88094086016797	3.76769305205656	3.95031347556068	3.96880948260133	3.85615550384525	3.73036242881868	3.7941506078448	3.79587538399713	3.93598288735319	3.75808189840082
CDKL5	4.79986688301559	4.43882734265777	4.25086370351374	4.38875565761781	4.52967773767039	4.47534988122183	4.38032353527434	4.3420897999779	4.44970395530924	4.35372317499492
CDKN1A	7.27678295842579	6.38126621407455	6.15365564508438	6.05293200259687	7.31502260951943	6.79519751007713	7.8204391692902	9.33427469606544	5.9576534563269	6.10326217389413
CDKN1C	4.86800849250961	5.34575470000411	4.95165377573251	4.88461773395825	5.3205600778013	6.15793692884266	5.13439507367135	6.13616667224126	4.76519261365944	4.90867698469614
CDKN2A	4.75503477084266	4.91572169429928	4.92538500390838	5.07572407054351	4.81553591260053	5.13502124006025	5.01660894506733	5.12784802156354	5.10087323880511	4.87326181858485
CDKN2A-AS1	4.54192468762648	4.42577816603676	4.41641737376098	4.192039524289	4.35893953062829	4.57365743557729	4.83588350579148	4.60632469451544	4.32056448551361	4.71978899587357
CDKN2AIP	8.89618856068209	8.36131462443952	8.10431534795856	8.83890343506592	8.41529040259453	8.39565766258134	8.43772652153123	8.3780766068414	8.50335776249027	8.34494563727887
CDKN2AIPNL	5.28837899634151	4.69757532201038	4.74864368793461	4.79191242473246	5.02389938630695	4.76520293232412	4.7449760554429	4.626155221813	4.87033236817854	4.77072745721669
CDKN2B	3.45923160276363	3.47680433512252	3.91645338489392	3.72394821830791	3.62363459591154	3.72731187549812	3.6718172769536	4.51912718315626	3.48564858193017	3.5460595885881
CDKN2B-AS1	3.8714877091566	3.83660542288882	3.85322317281179	3.61112328125857	4.0406366903832	3.6585154039848	3.89024005789945	3.89017700517719	3.94537489664228	3.76548571731381
CDKN2C	5.99943590469749	6.5118686433351	6.36389902158964	6.95157505169766	6.37432311685872	6.44973206875024	6.0506845399819	6.79318319750931	6.74319463231381	5.71427640261286
CDKN2D	7.76655538856548	6.97689572721714	6.9352473894125	6.55894804319872	7.49189514530044	6.67305824728398	7.13563497269728	7.07907452660125	7.42333215130442	7.35575402606049
CDKN3	4.74517077411197	7.1029068343457	5.46768635820924	5.89799762296017	5.43627822529228	5.02952793517306	5.61493350171641	6.17045305301168	6.02697631401595	5.00756627959131
CDNF	3.19823945429643	3.18502961070541	3.12527860438263	3.44874793470473	3.50514677738916	3.17238860026602	3.12105124145393	3.1787824542971	3.32778843179445	3.36111255238661
CDO1	4.34562908063584	4.66161792043035	4.70972244313436	4.80415361319089	4.63550575028851	4.60643535201117	4.69336691759295	5.50522279591812	5.58695840501537	5.42122164903699
CDON	4.51265320729907	4.37307065185084	4.37113668496931	4.45969827471204	4.36178447976813	4.21418491749706	4.3316282307529	4.34900576065965	4.34264491164748	4.30535301372501
CDPF1	6.00745619841491	5.75409965930475	5.5549388116436	5.61639775451879	5.52648448969347	5.72590537507016	5.36353240268999	5.87403583941848	5.66362648193673	5.80965346788491
CDR1	2.90318187499957	3.22405253757815	3.00816641086807	3.10818979631255	3.16916096298455	3.07474163123019	3.02464990916561	3.13063972141425	3.2626274730193	3.20013915474564
CDR2	8.7260474495348	8.88371621878116	8.32203469721696	8.96317616478867	9.04873518213727	8.35094154630697	8.40843728104579	8.85128983790755	8.70961234585888	9.05730528232653
CDR2L	5.10613459603863	4.56422996724183	4.91031147617832	4.66694099985304	4.83199319197112	4.68459865562993	4.57580387632224	4.69116336481699	4.6490835397095	4.52929456404226
CDRT1	4.75658019423948	4.52576977339886	4.6935153532952	4.46608170508373	4.76211641158848	4.59389279237226	4.64212062666063	4.76344413483588	4.79429128189704	4.58291366316304
CDRT15L2	4.06130307735804	3.77712623745118	3.79849541412221	3.74019577297357	3.90792239830476	3.73728235614714	3.84623814776548	3.75483323075887	3.94275823259532	3.87369965555777
CDS1	4.81001663965726	4.80196335883848	5.00285606800908	5.04227492159424	4.98446918702768	4.81167060140407	4.99022935612621	4.80836487045318	5.07260569273256	5.14384512157138
CDS2	7.14785024580637	7.17110079286637	7.00952849157616	6.98568979604912	7.03016765716368	7.12757278584172	7.12052113369507	6.89108303565479	7.04895863935448	7.10353494545109
CDSN	5.68356353437506	5.33807542320377	5.5216144160554	5.45949292019171	5.44093343166551	5.08665740617464	5.44312033394406	5.38719720525445	5.67709885095633	5.31927834093054
